num,inc_time,arint,inc_type,location,dact
190,244567.14833285578,1359.2861225831148,1,568,2096.104585825667
191,247437.53386289068,2870.385530034895,1,417,251.98904830078675
192,247482.25762902704,44.72376613636152,1,469,391.94268821570654
193,248229.9121341907,747.654505163664,1,522,601.5898677480625
195,251044.19388733653,142.5429761876003,1,484,3255.9735205415222
196,251910.39237511682,866.1984877802897,1,686,171.328122138479
197,252523.58929368845,613.1969185716298,1,484,145.3483271090943
198,252892.01714741666,368.427853728208,1,490,2198.285618550235
199,252958.17494480248,66.15779738582205,1,544,1405.7309351292915
200,253215.89926419186,257.724319389381,1,391,349.1733202286738
201,254304.85580404167,1088.956539849809,1,619,1563.9969434896766
202,255315.55553520197,1010.6997311603045,1,80,2801.8950732428475
203,256367.1326415817,1051.5771063797292,1,610,1407.0058670068308
204,256842.66543959,475.5327980082948,1,623,1886.8330958529027
206,259526.8207037978,1447.2025427186163,1,560,2935.4435680894735
209,262038.79081901355,476.2516973250895,1,407,3725.228831299461
210,262877.64318113495,838.8523621213972,1,681,598.1391038144707
213,265909.5563087542,407.5122103195172,1,482,1717.9221816616475
214,269243.7350217089,3334.1787129546865,1,651,1316.9557936982017
216,270243.7092917773,664.8286590226344,1,217,1589.865558306256
217,270668.9084845833,425.1991928060306,1,41,2435.820703342564
218,271303.9784171086,635.069932525279,1,604,739.8265518778821
219,271893.51731345017,589.5388963415753,1,570,1539.2482021726983
220,272977.12320067955,1083.6058872293797,1,237,103.4819926262908
221,272992.87922133016,15.756020650616847,1,452,258.6232854235873
223,273711.2232146052,200.73973483167356,1,522,2002.87536469349
224,275389.0614495603,1677.8382349550957,1,328,705.3528142432717
226,276587.2721553602,1108.009485020535,1,618,346.71129114609863
228,278240.57233602594,1432.4709296802757,1,61,676.2469761517145
229,281175.8237247216,2935.251388695673,1,196,2162.8583298943367
232,287007.18646120274,3102.8991518669645,1,253,970.2853508328892
233,288003.4715178543,996.2850566515699,1,635,262.36248790750426
234,288800.19668905303,796.7251711987192,1,479,273.03660909725784
236,290433.28824427025,849.5793932008091,1,336,764.5408936079293
237,292808.6524612451,2375.36421697482,1,368,150.37026649778866
238,293332.2294923054,523.5770310603548,1,677,3677.0245245436736
239,293403.9347665494,71.7052742439555,1,690,295.21578527851807
240,293980.07786535413,576.1430988047505,1,415,692.0917934640559
242,294690.1329027077,119.84880417044042,1,500,309.132087242664
243,296137.8577891373,1447.7248864296125,1,517,1521.585558201473
244,298654.99751389324,2517.1397247559507,1,602,12.807324471319397
245,299560.85131713777,905.8538032445358,1,272,263.4985193123289
248,308928.104472752,1718.9536569974152,1,595,691.8399945309045
250,311670.43224606465,715.8331951287109,1,234,440.5843675241452
251,312967.9428275825,1297.510581517825,1,44,1471.5180908205023
252,313519.7547809174,551.8119533349527,1,684,866.2380617034404
253,313768.689321249,248.9345403315965,1,592,2288.8174359918876
254,315211.4122096866,1442.7228884375654,1,587,1670.5577952022138
255,316893.4611670574,1682.0489573708037,1,217,417.8746211970839
256,316984.9839285944,91.52276153699495,1,568,166.5698060323173
257,318981.9759692451,1996.9920406506862,1,692,2995.493267802829
259,321919.4205547672,59.057815189124085,1,279,144.72461627385962
260,323258.108771431,1338.6882166638388,1,224,923.1249737002759
262,324884.4407688964,1239.8801013513585,1,692,2010.862659121643
264,327549.0509263907,463.1816743214149,1,119,280.52833878377027
266,331524.5498498241,317.5020213939133,1,654,348.6774563029468
267,332104.94112113427,580.3912713101599,1,570,59.53745856846155
268,332186.61382080236,81.67269966809545,1,597,1389.753073114353
269,332685.0668137688,498.4529929664568,1,473,2443.268397992538
270,332935.8068887993,250.7400750304805,1,656,373.17004614626615
271,333562.78332083335,626.9764320340473,1,348,1362.1595752925293
273,334501.1023794889,579.1651733691688,1,444,63.31912069227314
276,336592.8755850519,218.44184043753194,1,266,484.834441074829
279,340670.2386724819,1860.6343073314638,1,476,1670.4468003737045
281,341128.26012014545,172.90542276675114,1,621,2861.2496544483183
284,345192.5122328428,589.4384713914478,1,334,1203.7251096941384
285,345464.71857045154,272.20633760874625,1,463,1121.2421521893643
286,346240.84364804794,776.1250775963999,1,566,1485.735641513449
287,346510.5186576535,269.675009605533,1,194,26.870630932242094
288,346914.6692339708,404.1505763173336,1,570,249.09437323710256
289,346937.8978679455,23.228633974678814,1,82,272.9431813845935
290,347316.28412964114,378.3862616956467,1,334,644.3698002706938
291,347970.1762083811,653.8920787399402,1,627,18.059524057624788
293,348890.26519008406,814.3978310659877,1,135,243.4731581318536
294,349374.39584797446,484.1306578904041,1,217,2244.746057886902
295,349402.9926971182,28.596849143737927,1,108,264.15657156545893
297,353965.54605032573,1040.4571032242384,1,492,1295.8762722316137
298,354552.24272301997,586.6966726942337,1,221,610.8990022370662
299,355090.4504105803,538.2076875603525,1,273,331.2848328243543
300,355099.54325584247,9.092845262144692,1,359,2122.342974994911
301,355755.592481502,656.0492256595171,1,576,2066.931347487364
303,356456.14062283206,560.5140973776579,1,450,1677.3912471068666
304,358312.1348156122,1855.9941927801701,1,681,3179.016866700776
305,359912.9345106058,1600.7996949935914,1,310,435.766582331406
308,363410.72500345315,1581.543889747234,1,604,586.0714772890408
309,366692.92407274677,3282.1990692936233,1,692,682.1790989276387
311,372488.5800510227,2255.4606223774026,1,474,258.02543287143357
313,374372.29588652845,219.60366445576074,1,46,1612.5971585694792
317,381273.22189138585,1958.1532512623235,1,589,85.93197522493466
318,385553.120171012,4279.898279626155,1,483,219.0332863953831
319,386082.6056095585,529.4854385465151,1,217,848.1190695182634
321,389102.0056927258,2632.8017086514737,1,228,294.1967035544925
323,395326.2999105622,4687.277779434284,1,654,1026.2007004480831
324,398449.352580057,3123.0526694948203,1,455,541.6881514845826
326,401096.9867779008,115.27931756578619,1,646,343.8678987392465
327,402492.969587135,1395.982809234236,1,583,237.35984029180094
329,406802.2588384142,974.6837127482868,1,299,353.8078602945054
330,407187.29732638877,385.0384879745543,1,604,2313.560053162767
331,408786.92566027166,1599.6283338828944,1,234,1345.2363116440001
332,408963.5413933202,176.61573304852936,1,592,301.385251213755
333,410418.26415931596,1454.7227659957716,1,617,17.454025162773323
334,412073.2705686624,1655.006409346417,1,446,208.97633512866352
336,413565.07976656867,93.36728338268586,1,570,418.82872038531997
338,414487.7858382063,152.00642513408093,1,411,270.1252749320315
339,415197.10522099066,709.3193827843643,1,604,145.51927809371625
341,417893.80123599677,2210.773272112885,1,621,964.3979053312288
343,418742.83245446626,605.7350513339043,1,415,68.48266516196588
344,419254.68929633853,511.8568418722716,1,560,1790.1228397387533
345,419319.3087835206,64.61948718206258,1,356,355.6541828827109
347,420759.64647901716,37.21529416705016,1,199,4316.65817780408
348,422645.08473384817,1885.4382548310095,1,606,781.4175039975487
349,423583.1394571346,938.0547232864192,1,241,86.58759818745996
351,425332.79715000663,1055.2800732995383,1,670,1000.3317956859694
352,426698.9292251107,1366.1320751040475,1,200,2527.6161422337855
353,427632.4347283909,933.5055032802047,1,481,892.7947056083736
354,427911.6269988127,279.1922704218305,1,496,852.273601717566
355,428503.08058742783,591.4535886151134,1,444,933.2806203428831
356,430254.0024849435,1750.9218975156546,1,194,100.45659933347244
358,432112.321847058,1341.7992821862572,1,425,191.17232996277352
359,432185.38115220243,73.0593051444157,1,311,413.7039405714632
360,432933.30229337985,747.9211411774158,1,568,309.49036149135753
362,434190.2827815545,569.394524373638,1,251,2326.4861380712628
363,435953.9337109616,1763.6509294071002,1,25,640.3311381017546
364,437063.7483529812,1109.8146420195699,1,572,575.1947737657324
365,438776.47078090213,1712.7224279209622,1,570,260.44143461048327
366,439812.76451841,1036.293737507891,1,571,1566.6379201864197
367,440718.2354570666,905.4709386565955,1,594,1997.279983139177
368,441578.43195890647,860.1965018398478,1,414,152.8415142258143
370,445321.71723661944,1061.2911172452732,1,570,876.2648357547814
371,445497.1355653732,175.41832875373075,1,75,1224.1919291607094
372,445577.83531583,80.6997504568426,1,548,50.13780874974608
373,448094.87531603064,2517.040000200621,1,343,316.4295394077441
374,449077.3275260258,982.4522099951864,1,127,428.5703253251599
376,455219.8374810765,524.901625733648,1,414,227.39598371952596
377,455627.11689680524,407.27941572875716,1,569,496.18397799852244
380,456782.72638652497,141.81264836603077,1,405,466.2358201812047
381,457890.37007973314,1107.6436932081706,1,617,1586.7585761688938
383,459694.75275776454,223.04015127645107,1,207,1040.063850960934
384,460125.77349089645,431.0207331319107,1,311,115.37489215832981
389,470366.128880148,1400.4362054839148,1,658,1867.3808149966276
390,472895.7753676234,2529.646487475431,1,679,1101.658631072211
393,479599.2982383171,2222.0379779777722,1,463,505.9623648879199
394,480965.49265073694,1366.1944124198635,1,618,396.15518198637244
395,482317.61884480645,1352.1261940695113,1,592,4294.219100607696
397,483547.24905900983,143.2828016981366,1,491,998.7199423480364
398,483925.52186514036,378.27280613052426,1,450,499.041867534464
399,484377.6378307939,452.1159656535601,1,336,3879.7319417722415
400,484621.9078325144,244.27000172046246,1,685,72.04078679424103
401,486267.17368272605,1645.2658502116683,1,570,4.844508842897882
404,488862.0312008596,547.64786204946,1,452,468.48129953568275
406,489193.5998801319,313.2919896785752,1,578,428.3003310340753
407,489279.3778760304,85.77799589850474,1,450,583.2871709301174
408,489970.7587528343,691.3808768038871,1,234,1754.5116655741294
411,494484.7726013981,1739.2462184774922,1,213,78.40285027540169
412,494693.84184109455,209.06923969642958,1,507,192.26307499146031
413,495778.8742159618,1085.032374867238,1,676,638.6165128348022
414,497784.69132530765,2005.817109345866,1,416,696.6368485560264
415,498074.8381668695,290.1468415618292,1,471,102.21292318751402
416,498648.7696894598,573.931522590341,1,692,6111.025622798807
418,498985.88359813514,336.1947286694776,1,436,3468.244504780793
419,499827.8155175388,841.9319194036652,1,146,159.573151012227
421,503488.7588074585,2189.625631758885,1,492,1161.6949456371076
422,504823.7963687102,1335.0375612516655,1,450,2281.812694416205
423,504980.55905356124,156.76268485106993,1,592,263.9270945131104
424,505542.28292239417,561.7238688329235,1,624,188.0311774975323
425,507170.42201961065,1628.1390972164809,1,121,45.5268804045737
426,514140.6077068788,6970.185687268153,1,416,164.48280157585745
427,514742.07132548897,601.4636186101707,1,296,42.647675812900815
428,515721.4417668696,979.3704413806554,1,477,657.7045662940335
429,516060.54884822614,339.1070813565166,1,456,1509.6808882646021
430,516631.87212390895,571.3232756828074,1,217,1293.7098404369806
431,516822.74624854495,190.8741246360005,1,217,2248.1791199528056
432,517095.5889847343,272.84273618937004,1,570,213.33914771099063
434,517570.8517696634,221.32481566327624,1,616,5578.39885723481
435,517637.5014903689,66.64972070552176,1,434,149.2142169073614
436,518073.05735352903,435.55586316011613,1,45,16.926829335835432
437,518189.1792006242,116.12184709514258,1,283,1329.1561341252348
438,518228.766534339,39.58733371482231,1,571,63.76053492216311
439,522700.98135336954,4472.214819030545,1,473,1605.5314338338594
441,523561.73962516105,37.32416135526728,1,579,1958.1691127338806
443,526102.6890595111,2400.6209675668506,1,309,775.1860067235001
444,526817.474881588,714.7858220769558,1,687,1318.3712397831139
445,528081.6977152756,1264.222833687556,1,432,849.5291582116513
446,531808.7264452102,3727.0287299345946,1,651,734.9290432368764
447,535244.8702542902,3436.1438090800075,1,568,112.10789085203483
448,536871.3541612935,1626.483907003305,1,520,1113.5697862848529
449,537822.6953362586,951.3411749651423,1,473,76.44546195772642
450,538679.5996850025,856.9043487438466,1,452,2798.053767307641
451,543355.1211204745,4675.5214354720665,1,484,1188.6962868550802
452,543613.7811004303,258.6599799557589,1,183,1177.010423430715
453,544832.4485626931,1218.6674622627907,1,570,2255.7219244880353
454,544937.535898024,105.0873353308998,1,75,1708.4516009894814
455,547476.9834858149,2539.447587790899,1,578,1658.418726342074
456,554675.1895421757,7198.206056360854,1,173,2623.151559764277
457,556800.0215640169,2124.8320218411973,1,224,314.60362319038256
459,557939.7924034926,819.3855789796216,1,606,1876.4646385603412
461,558887.4902310583,263.9416068865685,1,608,5669.5656790379735
462,561953.913547465,3066.423316406668,1,512,162.63338366335066
463,562356.9535698891,403.04002242407296,1,283,240.81823235132362
464,565581.5461203691,3224.59255048004,1,269,604.2174596427166
465,565819.5972836424,238.05116327328142,1,667,716.0757481220496
466,566258.0537572372,438.45647359476425,1,481,279.3902482249293
468,571051.8471233961,1358.9798813571688,1,679,1235.3714846087487
469,571590.1389806457,538.2918572495691,1,225,71.57741248789486
470,575936.5144888427,4346.375508197001,1,454,135.89765550328616
473,579007.4637698217,1924.4017482384806,1,477,2932.4711555160375
474,579287.6575295442,280.19375972251873,1,452,1028.5242095607953
475,579335.5569520134,47.899422469199635,1,614,193.5623635112767
476,579962.5577490466,627.0007970331935,1,64,604.5837446911116
478,581541.6978963296,394.6819469027687,1,443,2482.7228244758307
479,585564.1634616718,4022.4655653422233,1,612,894.6811220329075
480,586156.9507318959,592.7872702240711,1,44,1285.8189883758403
481,586772.3747882317,615.424056335818,1,608,639.637771357931
482,586972.1379150876,199.76312685594894,1,240,427.26998543609267
483,588862.7587839895,1890.6208689018385,1,593,685.2857831366535
484,589708.1953834965,845.4365995069966,1,620,142.179356969208
485,590587.4162530699,879.2208695734153,1,479,235.99686480865017
486,590865.8866451221,278.4703920522006,1,234,541.45882504569
487,590940.7773859618,74.89074083976448,1,24,1873.7211771168822
488,592493.2997087848,1552.5223228229443,1,560,1838.121263529371
489,593376.2596641254,882.9599553406006,1,450,1222.538537353398
491,595726.999151257,218.8547363242833,1,529,1187.6151416636433
492,595764.6982374415,37.69908618449699,1,277,1997.6240675314073
493,598156.9764966622,2392.278259220766,1,437,442.68935219297947
495,600604.6911301984,99.57414678612258,1,547,12.641115056588362
497,601039.3432901063,152.31813401298132,1,94,1645.6605202837595
498,601576.151010671,536.8077205647714,1,477,1856.8062027442747
499,603308.2740466236,1732.1230359525653,1,576,125.76314417853291
501,605101.4261982902,1576.1671880512731,1,201,956.202140351955
504,607220.0881319153,1334.1490279007703,1,101,689.9390299497968
505,607337.4844751098,117.39634319453035,1,681,1924.71609719117
506,608152.791998903,815.3075237931916,1,75,1780.7428364854368
508,610698.6982581876,435.29969774151687,1,450,484.2148064323367
511,620563.8352803633,729.3211865767371,1,610,831.8768400093014
513,623365.4522127908,365.250812261831,1,58,1046.5523813334355
514,626962.7188478555,3597.2666350646177,1,677,1556.1387932520233
515,627222.3116475169,259.5927996614482,1,414,805.0885773611627
517,635733.1318157737,5974.6359573975205,1,303,1699.8016171229224
518,636727.26622251,994.1344067363534,1,606,1119.4240764011251
519,637222.6162263,495.35000378999393,1,680,1673.830514796798
520,640023.9754944372,2801.3592681371374,1,297,1608.0510615746182
521,640040.6856549901,16.71016055298969,1,526,160.55747900638198
523,641424.0372682204,1367.895232554758,1,659,168.36906673859278
525,644434.5300653961,2949.27565189125,1,620,187.72038293270887
526,644446.0440967929,11.514031396829523,1,466,994.0912935178171
527,645435.2320815442,989.1879847513046,1,435,291.4380580334942
528,645823.8843696014,388.65228805714287,1,225,774.5844330391175
529,646145.4507715557,321.5664019542746,1,662,94.71224993830863
532,653221.1140849747,2583.2074575276347,1,604,43.28898814399565
534,653324.6939526381,90.51930451218504,1,55,740.8666526164878
535,654186.0879060379,861.3939533998491,1,621,2425.897006572203
536,654735.1986563372,549.1107502992963,1,692,74.5644408161456
538,658349.7511361155,2252.5701058019185,1,448,114.22552616834051
540,659519.1696436959,260.77936244767625,1,676,384.0109014256044
542,661042.8888387241,1391.3642201807816,1,666,225.13047307440942
543,661873.3238891116,830.4350503875175,1,573,217.40617377013245
544,663340.2940364494,1466.9701473377645,1,471,1094.0568073143647
545,663429.1982476169,88.90421116747893,1,509,234.1366697619693
546,664425.3192192153,996.1209715984296,1,648,177.32636804214238
549,667144.5025862161,826.8847026961157,1,602,673.5888689088775
550,668151.8411932864,1007.3386070702691,1,247,831.6810133246694
551,668838.7376352105,686.8964419241529,1,475,1045.90486793508
552,668964.9048691861,126.16723397560418,1,1,273.1770660882928
554,670380.5540971698,520.511321535334,1,225,851.6447624334531
555,671923.256669641,1542.7025724712294,1,672,29.243662328072247
558,673527.3821041712,342.3509036672767,1,81,636.6816912024552
560,673906.2278204765,124.0074681090191,1,231,245.8683006031806
561,674607.3258507951,701.0980303186225,1,87,1781.1827702448124
562,675475.2456556783,867.9198048831895,1,249,2260.450052878108
563,675919.386634546,444.14097886765376,1,118,775.1405225280678
564,676584.8706958437,665.4840612977277,1,402,1766.3524716928403
565,676664.0049450174,79.13424917368684,1,412,1381.1205009809023
566,677589.9932281412,925.988283123821,1,592,47.46275711290675
568,678313.6561064511,672.3733212463558,1,174,173.1356428606834
569,679002.7866894291,689.1305829780176,1,683,1270.8579709074158
570,679289.92727773,287.1405883008847,1,602,279.38320172097866
571,680211.7168792924,921.7896015624283,1,446,1462.257556406467
572,681609.1385409337,1397.4216616413323,1,680,198.93308276676757
573,682951.0654646211,1341.926923687337,1,169,4337.395576301785
574,685529.5765419198,2578.5110772987828,1,457,918.4792365064299
575,685555.0984033518,25.52186143200379,1,122,1124.3936476559443
577,685855.6619351772,65.25088132882956,1,159,1683.7594176847622
579,687033.896848175,1116.51340574387,1,201,191.12698219845333
581,690576.2329417621,2536.231335514458,1,687,538.6924369983104
582,693276.89886063,2700.6659188679187,1,83,3216.4742446979576
583,694078.5005415676,801.6016809375724,1,411,93.15536333213606
585,700257.3145622952,4227.465337839327,1,570,660.9135212062265
586,700593.2190291884,335.9044668931747,1,454,977.5929544703331
588,701410.7747903918,125.75018847594038,1,477,694.5952741284851
589,701412.796931478,2.02214108617045,1,648,449.3362372187539
591,702417.1151496157,892.3769950330025,1,553,1608.7992307463787
592,702994.5125051803,577.3973555646371,1,132,388.39850589887266
593,703649.9426241076,655.4301189272664,1,679,367.8952635997514
599,710890.181666558,1394.4007756146602,1,478,903.8380198930009
600,711816.247838376,926.0661718179472,1,195,713.486535259892
601,711826.7839847491,10.536146373138763,1,492,403.9830416544494
602,714112.4257637196,2285.6417789704865,1,452,3628.178384235928
604,720291.776456637,4479.682792108972,1,435,1487.248870546244
607,722072.6929528601,128.74334985087626,1,311,740.2346578117648
608,724912.2295839522,2839.53663109208,1,452,1692.6837160159066
612,734653.4153311449,6050.543117662077,1,681,545.9729726990607
613,736064.6534649412,1411.238133796258,1,568,3224.8210520187363
614,739742.8087652391,3678.155300297891,1,589,902.5864416915974
615,739840.5434613568,97.73469611769542,1,575,2248.5450969519406
617,741119.3892962672,812.3285843030317,1,374,1472.215377486125
618,741770.5663701041,651.1770738369087,1,658,1194.3939496652013
619,744799.4344538021,3028.8680836979765,1,440,6300.3139060843005
620,745295.3963030516,495.96184924955014,1,101,124.83599441494964
621,745718.0968270624,422.70052401081193,1,688,4229.023236067229
622,746321.7452667303,603.6484396678861,1,479,830.068374341183
623,746363.9913185026,42.246051772264764,1,685,512.2394475420186
624,746936.1250793478,572.1337608451722,1,553,111.36560423635396
625,747235.5431244038,299.4180450560525,1,610,805.0322328578396
627,749499.4738802557,2060.8392170935404,1,414,325.53132511954476
628,749642.1421158875,142.66823563177604,1,620,2889.5855165881208
629,749684.9712160123,42.829100124770775,1,80,929.6949729600827
631,750629.4887454668,809.321906277095,1,381,67.25428720565743
632,751875.8684223905,1246.3796769237379,1,215,413.73071658356383
633,752755.0446189023,879.1761965117184,1,652,907.6045623494653
634,752957.3100436915,202.26542478927877,1,619,80.87368378138716
635,753977.0977425287,1019.7876988371136,1,610,295.0072414163246
637,756167.1053262663,1058.989759917953,1,615,3354.783262240649
638,758715.5224051779,2548.417078911676,1,536,2630.4626723668885
641,761677.0761151932,753.8315068288939,1,229,300.409301345985
644,763750.9227831344,342.03828940016683,1,589,1093.0480255094528
649,767609.0029748912,146.88951909111347,1,123,1229.4009363873843
650,768137.1328056501,528.1298307589022,1,231,682.3473230963888
651,768395.4348971428,258.3020914926892,1,450,257.67555485202024
653,770111.4777366776,1396.503118630615,1,359,754.3271481380904
654,771389.0297767313,1277.552040053648,1,471,817.3741204486939
655,771413.7842159556,24.754439224372618,1,450,1044.4231241419157
